,obsid,designation,obsdate,lmjd,planid,spid,fiberid,ra,dec,snru,snrg,snrr,snri,snrz,objtype,class,subclass,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,t_info,rv,rv_err,logg,logg_err,teff,teff_err,feh,feh_err,totalCounts,B,V,R,I,BV,BR,BI,VR,VI,RI,Ha,Hb,Hg,filename
46,605107,J221150.75+295316.2,2011-10-25,55860.0,B6001,5.0,107.0,332.961474,29.887859,0.0,15.74,26.53,41.65,26.1,Star,STAR,K1,ugrizjh,17.88,16.06,15.32,15.03,14.96,14.01,13.46,PILOT,Obj,SDSS_S_Y,,-2.2,9.95,4.683,0.416,5058.92,163.5,0.08,0.416,1551765.125,-6.67173981667,-6.77931249142,-6.65147125721,-6.28023147583,0.107572674751,-0.0202685594559,-0.391508340836,-0.127841234207,-0.499081015587,-0.37123978138,1.64231095386,1.08416286069,4.15855064862,spec-55860-B6001_sp05-107.fits
47,605109,J221057.52+294700.9,2011-10-25,55860.0,B6001,5.0,109.0,332.739677,29.783588,0.0,16.0,16.4,23.15,13.84,Star,STAR,G5,ugrizjh,17.76,15.91,15.27,14.99,14.89,13.99,13.55,PILOT,Obj,SDSS_S_Y,,-27.75,12.06,4.016,0.488,5167.48,217.82,-0.323,0.485,836103.3125,-5.97449719906,-6.05798006058,-5.97677350044,-5.6543815136,0.0834828615189,0.00227630138397,-0.320115685463,-0.0812065601349,-0.403598546982,-0.322391986847,0.845038181284,0.861197720455,3.16869727434,spec-55860-B6001_sp05-109.fits
48,605113,J221054.48+295303.7,2011-10-25,55860.0,B6001,5.0,113.0,332.727025,29.884373,0.0,8.73,18.53,37.3,26.51,Star,STAR,K5,ugrizjh,19.41,16.83,15.61,15.08,14.82,13.67,13.08,PILOT,Obj,SDSS_S_Y,,-22.72,7.62,4.751,0.247,4258.56,71.54,0.049,0.308,1027328.1875,-5.57009875774,-6.14702403545,-6.41274690628,-6.37128710747,0.57692527771,0.842648148537,0.801188349724,0.265722870827,0.224263072014,-0.0414597988129,0.517048638651,1.37923840893,-7.8382008617,spec-55860-B6001_sp05-113.fits
49,605118,J221146.05+294347.1,2011-10-25,55860.0,B6001,5.0,118.0,332.9419,29.729769,0.0,10.92,19.76,35.21,23.18,Star,STAR,K3,ugrizjh,18.93,16.59,15.65,15.36,15.19,14.16,13.6,PILOT,Obj,SDSS_S_Y,,-30.46,8.21,4.634,0.312,4730.87,121.58,0.402,0.301,1171151.125,-6.05300605297,-6.41737997532,-6.47104084492,-6.25575721264,0.364373922348,0.418034791946,0.202751159668,0.0536608695984,-0.16162276268,-0.215283632278,0.506186481158,1.18186779719,-1.92448333228,spec-55860-B6001_sp05-118.fits
50,605120,J221149.52+295130.9,2011-10-25,55860.0,B6001,5.0,120.0,332.956349,29.858589,1.49,29.83,36.44,52.56,33.81,Star,STAR,G5,ugrizjh,17.08,15.5,14.89,14.67,14.62,13.75,13.32,PILOT,Obj,SDSS_S_Y,,-73.04,8.58,4.306,0.493,5519.91,174.03,0.004,0.383,2499286.0,-7.26802527905,-7.25514709949,-7.05880880356,-6.7143458128,-0.0128781795502,-0.209216475487,-0.553679466248,-0.196338295937,-0.540801286697,-0.344462990761,1.6779539489,1.23056982242,2.95034416694,spec-55860-B6001_sp05-120.fits
51,605123,J221208.59+293736.0,2011-10-25,55860.0,B6001,5.0,123.0,333.035829,29.626675,1.56,30.04,34.9,51.06,31.45,Star,STAR,F9,ugrizjh,17.64,15.95,15.39,15.25,15.11,99.0,99.0,PILOT,Obj,SDSS_S_Y,,-14.31,13.03,4.217,0.569,5748.62,206.36,0.162,0.379,2612790.25,-7.36384093761,-7.28513419628,-7.07210600376,-6.70316040516,-0.078706741333,-0.291734933853,-0.660680532455,-0.21302819252,-0.581973791122,-0.368945598602,1.78384010835,2.00947246351,5.75873235016,spec-55860-B6001_sp05-123.fits
52,605124,J221112.10+295324.6,2011-10-25,55860.0,B6001,5.0,124.0,332.800434,29.890184,1.79,27.37,31.89,46.64,30.21,Star,STAR,F9,ugrizjh,16.77,15.42,14.88,14.68,14.59,13.67,13.28,PILOT,Obj,SDSS_S_Y,,26.21,15.72,4.434,0.552,5579.29,204.44,-0.489,0.517,2462723.0,-7.24855303764,-7.16356277466,-7.04328238964,-6.72159314156,-0.0849902629852,-0.205270648003,-0.526959896088,-0.120280385017,-0.441969633102,-0.321689248085,1.89204888037,1.52001296078,1.7939122951,spec-55860-B6001_sp05-124.fits
53,605125,J221156.14+294809.8,2011-10-25,55860.0,B6001,5.0,125.0,332.983946,29.802744,1.45,27.93,29.91,38.28,26.16,Star,STAR,G5,ugrizjh,17.64,15.79,15.13,14.97,14.79,13.86,13.42,PILOT,Obj,SDSS_S_Y,,-89.01,9.34,3.973,0.443,5214.02,162.31,-0.086,0.387,1765915.0,-6.83992743492,-6.85649931431,-6.72815144062,-6.3716173172,0.0165718793869,-0.111775994301,-0.468310117722,-0.128347873688,-0.484881997108,-0.356534123421,1.21418613553,0.465076691784,5.18963711346,spec-55860-B6001_sp05-125.fits
54,605128,J221111.60+292955.1,2011-10-25,55860.0,B6001,5.0,128.0,332.798368,29.498648,0.9,18.22,19.1,25.33,14.81,Star,STAR,F9,ugrizjh,17.66,16.1,15.52,15.42,15.29,14.47,14.14,PILOT,Obj,SDSS_S_Y,,-29.76,18.66,4.087,0.594,5693.69,267.86,0.1,0.519,1136549.125,-6.45145952702,-6.41182661057,-6.20146811008,-5.79876899719,-0.0396329164505,-0.249991416931,-0.652690529823,-0.210358500481,-0.613057613373,-0.402699112892,1.9760645091,2.02920608267,4.78441344667,spec-55860-B6001_sp05-128.fits
55,605129,J221142.16+293115.5,2011-10-25,55860.0,B6001,5.0,129.0,332.925702,29.520985,1.38,22.96,24.46,34.75,20.14,Star,STAR,G2,ugrizjh,17.02,15.81,15.4,15.24,15.17,14.38,14.06,PILOT,Obj,SDSS_S_Y,,6.37,19.92,4.099,0.564,5976.35,249.31,-0.227,0.55,1827531.25,-7.04150617123,-6.87575638294,-6.63950622082,-6.24405801296,-0.165749788284,-0.401999950409,-0.797448158264,-0.236250162125,-0.63169836998,-0.395448207855,2.64018323564,2.07588294037,2.87082970439,spec-55860-B6001_sp05-129.fits
56,605130,J221137.38+292829.3,2011-10-25,55860.0,B6001,5.0,130.0,332.905759,29.474808,2.52,40.06,48.02,70.5,45.18,Star,STAR,F9,ugrizjh,15.84,14.47,13.98,13.82,13.73,12.88,12.54,PILOT,Obj,SDSS_S_Y,,-85.17,14.45,4.201,0.681,5759.39,196.74,-0.085,0.445,4350632.0,-7.92943060398,-7.83303201199,-7.60239839554,-7.23122775555,-0.0963985919952,-0.327032208443,-0.698202848434,-0.230633616447,-0.601804256439,-0.371170639992,2.12866948889,1.30164657566,4.81283913131,spec-55860-B6001_sp05-130.fits
57,605131,J221155.04+292710.5,2011-10-25,55860.0,B6001,5.0,131.0,332.979374,29.452925,0.0,15.34,16.51,22.1,12.67,Star,STAR,G0,ugrizjh,17.58,16.2,15.78,15.56,15.45,14.69,14.34,PILOT,Obj,SDSS_S_Y,,-62.24,22.72,4.28,0.784,5946.44,319.55,0.097,0.675,1240709.5,-6.61091387272,-6.51913881302,-6.24652266502,-5.83251833916,-0.0917750597,-0.364391207695,-0.778395533562,-0.272616147995,-0.686620473862,-0.414004325867,2.52355621917,2.02470864233,4.08463618494,spec-55860-B6001_sp05-131.fits
58,605134,J221054.70+292154.7,2011-10-25,55860.0,B6001,5.0,134.0,332.727956,29.365221,1.19,28.62,30.37,40.56,24.15,Star,STAR,G5,ugrizjh,17.25,15.6,15.04,14.93,14.81,13.91,13.62,PILOT,Obj,SDSS_S_Y,,-70.16,10.24,3.924,0.561,5586.21,206.69,0.227,0.388,1816854.5,-6.93888247013,-6.93980455399,-6.7248737812,-6.34417116642,0.000922083854675,-0.214008688927,-0.594711303711,-0.214930772781,-0.595633387566,-0.380702614784,1.91178487954,1.06752752259,3.89747082168,spec-55860-B6001_sp05-134.fits
59,605137,J221028.14+293032.6,2011-10-25,55860.0,B6001,5.0,137.0,332.61727,29.509083,1.03,13.88,16.74,23.88,14.86,Star,STAR,F9,ugrizjh,16.17,14.82,14.26,14.02,13.96,13.09,12.75,PILOT,Obj,SDSS_S_Y,,0.41,20.53,4.441,0.654,5574.24,299.24,-0.535,0.735,995388.1875,-6.37830495834,-6.24427616596,-6.0117483139,-5.58230280876,-0.134028792381,-0.36655664444,-0.796002149582,-0.232527852058,-0.661973357201,-0.429445505142,1.73899686082,1.83513588234,3.1789871946,spec-55860-B6001_sp05-137.fits
60,605139,J221201.47+292747.3,2011-10-25,55860.0,B6001,5.0,139.0,333.006127,29.463144,0.77,13.7,17.42,26.01,16.17,Star,STAR,K1,ugrizjh,17.94,16.29,15.69,15.34,15.19,14.26,13.82,PILOT,Obj,SDSS_S_Y,,-29.34,12.83,4.639,0.452,5191.06,198.77,-0.57,0.6,953487.25,-6.18947029114,-6.19578063488,-6.08709335327,-5.73747575283,0.00631034374237,-0.102376937866,-0.451994538307,-0.108687281609,-0.45830488205,-0.349617600441,1.11740833638,1.05686945692,1.74434932721,spec-55860-B6001_sp05-139.fits
61,605140,J221045.39+292746.6,2011-10-25,55860.0,B6001,5.0,140.0,332.689125,29.462957,0.0,7.06,16.3,28.0,18.1,Star,STAR,K5,ugrizjh,19.24,16.57,15.31,14.89,14.59,13.46,12.82,PILOT,Obj,SDSS_S_Y,,-24.58,8.17,4.674,0.261,4504.23,45.01,0.062,0.405,656545.625,-5.21947145462,-5.50420284271,-5.98813474178,-5.86462140083,0.284731388092,0.768663287163,0.645149946213,0.483931899071,0.360418558121,-0.12351334095,0.966547902866,1.19128810919,1.21027257525,spec-55860-B6001_sp05-140.fits
62,605143,J221048.03+292450.8,2011-10-25,55860.0,B6001,5.0,143.0,332.700141,29.414137,2.45,44.76,55.19,81.66,53.41,Star,STAR,G5,ugrizjh,16.3,14.8,14.21,14.02,13.89,12.9,12.51,PILOT,Obj,SDSS_S_Y,,-36.6,12.06,4.381,0.556,5461.85,155.65,-0.219,0.393,4412624.0,-7.85088837147,-7.83976733685,-7.68858194351,-7.38600671291,-0.0111210346222,-0.162306427956,-0.464881658554,-0.151185393333,-0.453760623932,-0.302575230598,1.7292496484,1.460714108,5.36850108726,spec-55860-B6001_sp05-143.fits
63,605145,J221020.50+292422.1,2011-10-25,55860.0,B6001,5.0,145.0,332.585449,29.406145,1.93,38.77,45.06,64.61,41.05,Star,STAR,F9,ugrizjh,16.76,15.32,14.77,14.51,14.44,13.52,13.1,PILOT,Obj,SDSS_S_Y,,-90.87,14.31,3.77,0.761,5384.23,199.42,-0.5,0.524,3195012.5,-7.54527509212,-7.50237107277,-7.30891168118,-6.98224842548,-0.0429040193558,-0.23636341095,-0.563026666641,-0.193459391594,-0.520122647285,-0.326663255692,1.79934785943,0.934428842844,2.70203495649,spec-55860-B6001_sp05-145.fits
64,605151,J220945.73+294540.5,2011-10-25,55860.0,B6001,5.0,151.0,332.440572,29.761253,1.48,22.18,25.86,35.72,21.8,Star,STAR,F9,ugrizjh,17.16,15.68,15.21,14.94,14.9,14.04,13.75,PILOT,Obj,SDSS_S_Y,,-37.25,14.79,3.992,0.747,5568.84,256.54,-0.135,0.616,1835962.125,-6.98548972607,-6.90638720989,-6.68926000595,-6.29439592361,-0.0791025161743,-0.296229720116,-0.691093802452,-0.217127203941,-0.611991286278,-0.394864082336,1.60657987907,0.970917534133,3.59007852206,spec-55860-B6001_sp05-151.fits
65,605152,J220928.31+294541.2,2011-10-25,55860.0,B6001,5.0,152.0,332.367978,29.761454,1.34,20.16,22.98,31.41,19.38,Star,STAR,G2,ugrizjh,16.54,15.24,14.73,14.58,14.5,13.66,13.26,PILOT,Obj,SDSS_S_Y,,-160.53,19.6,3.311,0.755,5341.0,267.27,-0.932,0.73,1609247.75,-6.83731496334,-6.74392998219,-6.53698921204,-6.14520311356,-0.0933849811554,-0.300325751305,-0.692111849785,-0.206940770149,-0.598726868629,-0.39178609848,1.99349721946,0.792247975829,2.06329453349,spec-55860-B6001_sp05-152.fits
66,605155,J221028.06+294401.6,2011-10-25,55860.0,B6001,5.0,155.0,332.616924,29.733788,0.0,10.28,10.69,15.13,8.62,Star,STAR,G2,ugrizjh,17.53,16.22,15.78,15.56,15.51,14.73,14.44,PILOT,Obj,SDSS_S_Y,,-51.95,26.48,4.312,0.598,5916.09,346.39,-0.137,0.822,712451.0,-6.04304492474,-5.86771130562,-5.61845600605,-5.21138072014,-0.175333619118,-0.424588918686,-0.831664204597,-0.249255299568,-0.65633058548,-0.407075285912,2.3167227483,2.46236101809,3.1726228038,spec-55860-B6001_sp05-155.fits
67,605157,J220932.98+294825.6,2011-10-25,55860.0,B6001,5.0,157.0,332.387446,29.807117,3.1,44.02,35.2,42.37,28.38,Star,STAR,G2,ugrizjh,17.2,15.73,15.08,14.73,14.57,13.56,13.04,PILOT,Obj,SDSS_S_Y,,-225.01,8.39,1.769,1.187,4742.98,237.15,-2.285,0.865,2193326.75,-7.01910376549,-7.04705834389,-6.93231880665,-6.66379272938,0.0279545783997,-0.0867849588394,-0.35531103611,-0.114739537239,-0.38326561451,-0.268526077271,0.848825870492,0.12680728296,-0.213391514404,spec-55860-B6001_sp05-157.fits
68,605158,J220953.54+295111.7,2011-10-25,55860.0,B6001,5.0,158.0,332.47309,29.853252,0.79,29.87,44.41,73.43,48.82,Star,STAR,K3,ugrizjh,17.64,15.54,14.7,14.41,14.25,13.22,12.73,PILOT,Obj,SDSS_S_Y,,-8.16,8.34,4.679,0.318,4848.53,102.86,-0.137,0.309,3320103.5,-7.32698500156,-7.54892647266,-7.53880023956,-7.29481458664,0.2219414711,0.211815237999,-0.0321704149246,-0.0101262331009,-0.254111886024,-0.243985652924,0.934378127306,1.45871588324,4.74561735067,spec-55860-B6001_sp05-158.fits
69,605159,J221040.17+295043.3,2011-10-25,55860.0,B6001,5.0,159.0,332.667414,29.845387,2.5,36.81,41.84,58.26,36.02,Star,STAR,G2,ugrizjh,16.38,15.16,14.69,14.57,14.51,13.66,13.38,PILOT,Obj,SDSS_S_Y,,-48.32,16.26,4.255,0.658,5778.71,209.84,-0.454,0.521,3450423.5,-7.75144100189,-7.58421599865,-7.27412819862,-6.83810114861,-0.167225003242,-0.477312803268,-0.913339853287,-0.310087800026,-0.746114850044,-0.436027050018,1.97233795566,1.72761284927,2.39853144019,spec-55860-B6001_sp05-159.fits
70,605160,J220924.05+294214.0,2011-10-25,55860.0,B6001,5.0,160.0,332.350228,29.703894,1.83,22.51,21.76,28.26,15.93,Star,STAR,F5,ugrizjh,16.7,15.52,15.12,15.02,15.03,14.22,13.96,PILOT,Obj,SDSS_S_Y,,-40.97,24.75,4.244,0.509,6227.48,262.75,-0.624,0.693,1625912.25,-6.99775934219,-6.71766161919,-6.39674067497,-5.93088746071,-0.280097723007,-0.601018667221,-1.06687188148,-0.320920944214,-0.786774158478,-0.465853214264,2.24351268294,2.56555601105,3.70161889436,spec-55860-B6001_sp05-160.fits
71,605161,J220941.24+294757.4,2011-10-25,55860.0,B6001,5.0,161.0,332.421873,29.799278,1.16,16.08,18.13,24.95,14.33,Star,STAR,F9,ugrizjh,17.51,16.27,15.84,15.56,15.5,14.69,14.34,PILOT,Obj,SDSS_S_Y,,-79.33,33.57,4.069,1.25,5603.55,334.06,-0.757,1.026,1112219.25,-6.45548045635,-6.39205992222,-6.14320576191,-5.71854412556,-0.0634205341339,-0.312274694443,-0.736936330795,-0.248854160309,-0.673515796661,-0.424661636353,2.22205638073,1.533239831,2.28887518656,spec-55860-B6001_sp05-161.fits
72,605164,J220942.64+293801.6,2011-10-25,55860.0,B6001,5.0,164.0,332.427671,29.63378,2.26,47.05,64.06,97.22,66.57,Star,STAR,K1,ugrizjh,17.09,15.21,14.52,14.27,14.09,12.57,12.03,PILOT,Obj,SDSS_S_Y,,-19.32,8.3,4.682,0.381,5235.34,110.98,0.059,0.28,4815716.0,-7.89382457733,-7.94856369495,-7.84116744995,-7.50204503536,0.0547391176224,-0.0526571273804,-0.391779541969,-0.107396245003,-0.446518659592,-0.339122414589,1.28283660875,1.29375589136,3.33759107786,spec-55860-B6001_sp05-164.fits
73,605165,J221021.63+295455.4,2011-10-25,55860.0,B6001,5.0,165.0,332.590152,29.915415,2.49,46.26,55.7,80.21,51.61,Star,STAR,F9,ugrizjh,16.29,14.88,14.31,14.14,14.07,13.18,12.81,PILOT,Obj,SDSS_S_Y,,-39.7,12.35,4.223,0.603,5649.87,172.82,-0.089,0.397,4498065.0,-7.91823625565,-7.89059340954,-7.66841053963,-7.31322586536,-0.0276428461075,-0.249825716019,-0.605010390282,-0.222182869911,-0.577367544174,-0.355184674263,2.03267364774,1.51234287697,4.37810406864,spec-55860-B6001_sp05-165.fits
74,605166,J221002.23+294132.6,2011-10-25,55860.0,B6001,5.0,166.0,332.509301,29.692411,0.0,8.83,12.97,22.17,14.29,Star,STAR,F9,ugrizjh,18.77,16.86,16.07,15.76,15.58,14.56,13.99,PILOT,Obj,SDSS_S_Y,,-115.36,19.85,1.778,0.98,4594.34,273.91,-1.051,0.83,703691.125,-5.68832457066,-5.88512957096,-5.82075357437,-5.55549502373,0.196805000305,0.132429003716,-0.132829546928,-0.0643759965897,-0.329634547234,-0.265258550644,0.558003181618,-0.241886826114,-1.48406351501,spec-55860-B6001_sp05-166.fits
75,605168,J221014.91+294013.7,2011-10-25,55860.0,B6001,5.0,168.0,332.562141,29.670481,1.86,24.72,25.95,35.93,21.45,Star,STAR,F5,ugrizjh,16.93,15.76,15.34,15.16,15.06,14.27,13.91,PILOT,Obj,SDSS_S_Y,,-77.72,12.59,3.865,1.058,5724.82,270.35,-0.724,0.878,1952457.375,-7.06898808479,-6.93256318569,-6.71117186546,-6.34679436684,-0.136424899101,-0.35781621933,-0.722193717957,-0.221391320229,-0.585768818855,-0.364377498627,2.04523020946,1.31568427576,3.1318370451,spec-55860-B6001_sp05-168.fits
76,605169,J221001.31+294744.4,2011-10-25,55860.0,B6001,5.0,169.0,332.505481,29.795691,1.55,17.18,19.54,27.11,16.5,Star,STAR,F9,ugrizjh,17.72,16.2,15.65,15.47,15.4,14.51,14.2,PILOT,Obj,SDSS_S_Y,,-71.29,14.78,4.01,0.757,5525.71,250.94,-0.051,0.679,1301464.5,-6.5895742178,-6.55081272125,-6.33094668388,-5.93407034874,-0.0387614965439,-0.258627533913,-0.655503869057,-0.219866037369,-0.616742372513,-0.396876335144,1.5193085761,0.539864425245,7.40625655195,spec-55860-B6001_sp05-169.fits
77,605172,J221018.14+295010.2,2011-10-25,55860.0,B6001,5.0,172.0,332.575623,29.836193,6.53,69.37,80.04,-9999.0,72.19,Star,STAR,F5,ugrizjh,99.0,99.0,99.0,99.0,99.0,12.89,12.65,PILOT,Obj,SDSS_S_Y,,-30.69,15.23,4.151,0.577,6188.81,161.72,-0.053,0.34,10429513.0,-8.93681824207,-8.75980436802,-8.46988379955,-8.07645082474,-0.177013874054,-0.46693444252,-0.860367417336,-0.289920568466,-0.683353543282,-0.393432974815,2.50796668725,2.07147240687,4.39552917308,spec-55860-B6001_sp05-172.fits
78,605173,J221039.61+294728.8,2011-10-25,55860.0,B6001,5.0,173.0,332.66506,29.791359,2.56,40.2,48.34,70.25,48.09,Star,STAR,F2,ugrizjh,16.73,15.2,14.49,14.23,14.04,13.03,12.5,PILOT,Obj,SDSS_S_Y,,-205.18,21.55,1.99,1.095,4850.7,212.81,-1.921,0.744,3643200.75,-7.50691592693,-7.60781466961,-7.52313435078,-7.30762958527,0.100898742676,0.0162184238434,-0.199286341667,-0.0846803188324,-0.300185084343,-0.215504765511,1.34456901206,0.617357303671,2.08320105743,spec-55860-B6001_sp05-173.fits
79,605174,J220918.60+295639.1,2011-10-25,55860.0,B6001,5.0,174.0,332.327511,29.944201,1.04,19.11,29.68,46.91,31.05,Star,STAR,G5,ugrizjh,17.71,15.85,15.1,14.8,14.65,13.64,13.09,PILOT,Obj,SDSS_S_Y,,-60.93,13.11,2.948,0.672,4972.54,189.37,-0.383,0.512,2149806.0,-6.95173203945,-7.08877205849,-6.98064088821,-6.68822288513,0.137040019035,0.0289088487625,-0.26350915432,-0.108131170273,-0.400549173355,-0.292418003082,0.926052216544,0.916490242422,5.09979109499,spec-55860-B6001_sp05-174.fits
80,605175,J220955.35+295359.6,2011-10-25,55860.0,B6001,5.0,175.0,332.480644,29.899897,0.0,6.82,13.35,22.37,14.55,Star,STAR,K5,ugrizjh,19.75,17.15,15.95,15.56,15.31,14.18,13.62,PILOT,Obj,SDSS_S_Y,,2.95,10.46,4.627,0.223,4288.94,110.13,-0.051,0.373,673536.75,-5.38939058781,-5.79220116138,-5.8988815546,-5.65715253353,0.402810573578,0.509490966797,0.267761945724,0.106680393219,-0.135048627853,-0.241729021072,0.7506798095,-0.122585966178,-15.4705344206,spec-55860-B6001_sp05-175.fits
81,605177,J220559.74+294852.6,2011-10-25,55860.0,B6001,5.0,177.0,331.498952,29.814623,1.93,28.95,34.48,48.52,29.95,Star,STAR,G0,ugrizjh,16.7,15.33,14.84,14.68,14.62,13.77,13.5,PILOT,Obj,SDSS_S_Y,,-19.61,16.09,4.241,0.7,5866.2,237.17,0.012,0.504,2515854.5,-7.29603528976,-7.24475502968,-7.02975094318,-6.65424883366,-0.0512802600861,-0.266284346581,-0.641786456108,-0.215004086494,-0.590506196022,-0.375502109528,1.92001063468,1.71575740369,4.36679777796,spec-55860-B6001_sp05-177.fits
82,605178,J220653.11+294257.6,2011-10-25,55860.0,B6001,5.0,178.0,331.721313,29.716002,2.69,33.42,39.27,56.41,34.46,Star,STAR,G2,ugrizjh,16.54,15.05,14.54,14.44,14.41,13.57,13.28,PILOT,Obj,SDSS_S_Y,,-42.93,21.03,4.253,0.791,5970.32,239.82,-0.181,0.582,3163509.0,-7.60851860046,-7.44320988655,-7.21414268017,-6.8180757761,-0.165308713913,-0.394375920296,-0.790442824364,-0.229067206383,-0.625134110451,-0.396066904068,2.08978094464,2.00989960432,4.99537202647,spec-55860-B6001_sp05-178.fits
83,605179,J220632.94+295005.8,2011-10-25,55860.0,B6001,5.0,179.0,331.637256,29.834955,1.41,18.43,22.05,31.25,18.92,Star,STAR,F9,ugrizjh,17.35,15.96,15.46,15.29,15.15,14.27,14.04,PILOT,Obj,SDSS_S_Y,,4.59,18.99,4.442,0.7,5764.72,270.04,-0.177,0.702,1599145.0,-6.81310415268,-6.74738943577,-6.53164923191,-6.13458991051,-0.0657147169113,-0.281454920769,-0.678514242172,-0.215740203857,-0.612799525261,-0.397059321404,1.70130562581,1.67464841026,0.250569917904,spec-55860-B6001_sp05-179.fits
84,605180,J220644.02+294512.9,2011-10-25,55860.0,B6001,5.0,180.0,331.683419,29.753595,0.94,15.22,23.11,36.74,24.16,Star,STAR,K1,ugrizjh,18.66,16.32,15.37,15.09,14.9,13.8,13.31,PILOT,Obj,SDSS_S_Y,,-43.86,11.73,3.185,0.472,4747.12,153.43,-0.032,0.39,1297252.25,-6.27927184105,-6.55408799648,-6.50485038757,-6.21671259403,0.274816155434,0.225578546524,-0.0625592470169,-0.0492376089096,-0.337375402451,-0.288137793541,0.948532538398,0.787817311114,4.45694984639,spec-55860-B6001_sp05-180.fits
85,605182,J220610.51+294233.6,2011-10-25,55860.0,B6001,5.0,182.0,331.543806,29.709343,2.04,48.52,71.37,-9999.0,83.91,Star,STAR,G5,ugrizjh,16.89,14.73,13.84,13.5,13.3,12.2,11.62,PILOT,Obj,SDSS_S_Y,,-226.91,11.17,2.87,0.572,4744.3,109.7,-0.515,0.32,5766507.5,-7.89707303047,-8.12871396542,-8.10427427292,-7.89957284927,0.231640934944,0.207201242447,0.00249981880188,-0.0244396924973,-0.229141116142,-0.204701423645,0.8566402865,0.319190365511,-0.373103264885,spec-55860-B6001_sp05-182.fits
86,605183,J220627.14+294754.8,2011-10-25,55860.0,B6001,5.0,183.0,331.613111,29.798565,1.17,18.31,24.36,36.05,23.07,Star,STAR,G5,ugrizjh,18.47,16.28,15.5,15.19,14.98,14.0,13.5,PILOT,Obj,SDSS_S_Y,,-87.68,10.92,3.168,0.532,4918.34,184.15,-0.169,0.45,1347994.75,-6.39707505703,-6.55580103397,-6.50062799454,-6.21312260628,0.158725976944,0.103552937508,-0.183952450752,-0.0551730394363,-0.342678427696,-0.28750538826,0.60384176595,0.637253878917,2.62511021555,spec-55860-B6001_sp05-183.fits
87,605186,J220508.45+294807.8,2011-10-25,55860.0,B6001,5.0,186.0,331.285237,29.802193,2.09,22.96,21.33,27.36,18.14,Star,STAR,F9,ugrizjh,17.91,16.24,15.5,15.22,15.06,14.04,13.56,PILOT,Obj,SDSS_S_Y,,-83.86,16.8,2.388,0.74,4807.79,193.75,-1.391,0.547,1225203.0,-6.33232831955,-6.35974645615,-6.32603704929,-6.08931839466,0.0274181365967,-0.00629127025604,-0.243009924889,-0.0337094068527,-0.270428061485,-0.236718654633,1.15435276281,0.422527873149,0.122516861162,spec-55860-B6001_sp05-186.fits
88,605187,J220551.63+295211.1,2011-10-25,55860.0,B6001,5.0,187.0,331.465153,29.869764,1.36,15.3,22.14,34.41,21.05,Star,STAR,F9,ugrizjh,99.0,99.0,99.0,99.0,99.0,14.06,13.72,PILOT,Obj,SDSS_S_Y,,-17.52,19.36,3.812,0.855,5376.43,222.99,-0.241,0.795,1442326.5,-6.62916243076,-6.62059605122,-6.46311640739,-6.12597763538,-0.00856637954712,-0.166046023369,-0.50318479538,-0.157479643822,-0.494618415833,-0.337138772011,1.24589129075,2.28225641999,2.75977862442,spec-55860-B6001_sp05-187.fits
89,605190,J220654.73+295055.5,2011-10-25,55860.0,B6001,5.0,190.0,331.728064,29.848766,2.02,47.08,67.04,-9999.0,73.12,Star,STAR,K1,ugrizjh,16.67,14.63,13.78,13.55,13.41,12.45,11.95,PILOT,Obj,SDSS_S_Y,,-11.66,8.19,4.694,0.341,4988.81,94.24,-0.018,0.268,5305948.0,-7.85352468491,-8.01909685135,-8.01633775234,-7.77333855629,0.165572166443,0.162813067436,-0.0801861286163,-0.00275909900665,-0.245758295059,-0.242999196053,1.16082006787,1.00244802783,3.86881122668,spec-55860-B6001_sp05-190.fits
90,605191,J220536.18+294801.2,2011-10-25,55860.0,B6001,5.0,191.0,331.400752,29.80036,2.16,35.44,47.72,73.53,49.82,Star,STAR,F9,ugrizjh,17.12,15.22,14.47,14.18,14.05,13.02,12.56,PILOT,Obj,SDSS_S_Y,,-40.59,13.96,2.228,0.827,4877.06,168.09,-0.857,0.518,3233977.0,-7.35384941101,-7.50513017178,-7.42060065269,-7.16450929642,0.151280760765,0.066751241684,-0.189340114594,-0.0845295190811,-0.340620875359,-0.256091356277,1.18707433117,0.926137554238,3.70337783075,spec-55860-B6001_sp05-191.fits
91,605192,J220638.39+295425.3,2011-10-25,55860.0,B6001,5.0,192.0,331.6599594,29.907037,1.33,6.15,8.51,12.09,6.86,FS,STAR,F5,ugriz,17.81,16.69,16.34,16.25,16.16,99.0,99.0,PILOT,F-Std,,,-83.09,14.81,4.806,0.583,6656.91,450.87,-0.211,1.36,779217.875,-6.12377047539,-5.79007148743,-5.54072439671,-5.07833719254,-0.333698987961,-0.583046078682,-1.04543328285,-0.249347090721,-0.711734294891,-0.46238720417,1.59193260075,3.28119642953,2.71318340022,spec-55860-B6001_sp05-192.fits
