,cAll,cB,cV,cR,cI,lHa,lHb,lHg,FILENAME,DESIG,teff
3076,609174.3125,-5.919469595,-5.589455962,-5.301935077,-4.840566218,3.034953214,1.638008188,1.814003111,spec-55862-B6210_sp16-177.fits,J035418.26+301058.1,6753.58
3077,794053,-5.98967433,-5.94399333,-5.798667073,-5.478716493,1.64143399,1.416416512,8.131718385,spec-55862-B6210_sp16-205.fits,J035332.91+301010.4,5647.53
3078,628664.625,-5.950039625,-5.643556118,-5.320584178,-4.853312373,2.078948208,2.167536434,-2.339102913,spec-55862-B6210_sp16-191.fits,J035414.73+300557.7,6162.39
3079,686096.0625,-5.869687796,-5.732533932,-5.557133555,-5.210078359,1.876980611,1.723359401,5.313595638,spec-55862-B6210_sp16-229.fits,J035618.77+303056.1,6508.62
3080,744523,-6.131664515,-5.778464079,-5.469849706,-4.96094346,2.483672723,0.948545346,7.691339512,spec-55862-B6210_sp16-237.fits,J035735.52+304208.1,6322.19
3081,862345.125,-6.243616939,-5.583008528,-5.814054012,-5.528463721,2.050332163,1.846787832,4.692672571,spec-55862-B6212_sp06-008.fits,J063750.21+271351.1,6367.66
3082,1352969.125,-6.865150929,-6.008444428,-5.96709013,-5.702005029,2.407276195,2.675996624,1.940064834,spec-55862-B6212_sp06-061.fits,J064113.40+280521.2,5944.95
3083,619036.75,-6.15539968,-5.297176838,-5.010134578,-4.615996182,2.729462223,3.581038953,9.535837644,spec-55862-B6212_sp06-051.fits,J064027.95+280009.7,8506.28
3084,649379.0625,-5.999680758,-5.698434114,-5.360990763,-4.87929374,1.802226448,2.067738529,5.937278936,spec-55862-B6212_sp06-124.fits,J064001.90+270954.1,6503.04
3085,153909.1875,-4.019389749,-4.060846269,-4.096010923,-3.902282715,0.341395233,1.188390953,3.012225476,spec-55862-B6212_sp06-107.fits,J063945.67+270554.8,3972.38
3086,626291.75,-5.937949419,-5.653227568,-5.356329679,-4.906374812,2.486400201,2.137157379,6.452232706,spec-55862-B6212_sp06-120.fits,J063930.36+271302.1,6942.35
3087,479752.875,-5.795094967,-5.326185822,-4.875210822,-4.322773814,3.035815508,2.954223878,8.127045165,spec-55862-B6212_sp06-126.fits,J063956.57+274650.7,6406.16
3088,450006.8438,-5.147025585,-4.802931845,-5.376809239,-5.329110026,0.294072436,0.511414393,6.114936162,spec-55862-B6212_sp06-007.fits,J063727.73+271638.0,5252.38
3089,590059.875,-5.92371285,-5.577002168,-5.216707587,-4.698853493,2.573966232,2.270633659,6.697730609,spec-55862-B6212_sp06-076.fits,J063634.36+273800.5,7545.4
3090,1675373.5,-7.030115128,-6.727471948,-6.385961771,-5.922032595,2.405571035,2.723751233,5.606436334,spec-55862-B6212_sp06-088.fits,J063836.37+274631.5,6833.74
